project_id,project_id_original,title,title_en,project_url,keyword,keyword_en,source,researcher,researcher_en,institutation,country,currency,award_amount,award_amount_usd,funded_date,start_date,end_date,project_term,start_year,end_year,description,description_raw,description_en,created_date,updated_date
1526911N,,,,,,,,"De Schamphelaere, Karel",,UGent,,EUR,38800,,,1/1/11,31/12/2011,,,,De genomische basis van Cd en Ni tolerantie bij Daphnia magna,De genomische basis van Cd en Ni tolerantie bij Daphnia magna,,,
1526311N,,,,,,,,"Dedecker, Peter",,K.U.Leuven,,EUR,25620,,,1/1/11,31/12/2011,,,,Intelligente fluoroforen voor hoge-resolutie optische microscopie,Intelligente fluoroforen voor hoge-resolutie optische microscopie,,,
1525011N,,,,,,,,"Dejager, Lien",,UGent,,EUR,15102,,,1/1/11,31/12/2011,,,,Grondige studie naar de moleculaire basis van TNF-geïnduceerde glucocorticoid resistentie,Grondige studie naar de moleculaire basis van TNF-geïnduceerde glucocorticoid resistentie,,,
1528011N,,,,,,,,"Denayer, Joeri",,VUB,,EUR,20000,,,1/1/11,31/12/2011,,,,Thermodynamische aspecten van structurele transities in Metaal Organische Roosters,Thermodynamische aspecten van structurele transities in Metaal Organische Roosters,,,
1516411N,,,,,,,,"Derycke, Sofie",,UGent,,EUR,15000,,,1/1/11,31/12/2011,,,,Karakterisatie van de diversiteit en dynamiek van mariene nematodengemeenschappen via een metagenetische aanpak,Karakterisatie van de diversiteit en dynamiek van mariene nematodengemeenschappen via een metagenetische aanpak,,,
1516811N,,,,,,,,"Dornez, Emmie",,K.U.Leuven,,EUR,39400,,,1/1/11,31/12/2011,,,,Inzicht in de bijdrage van een secundaire substraatbindingsplaats tot biochemische en functionele eigenschappen van glycoside hydrolase familie 11 xylanasen,Inzicht in de bijdrage van een secundaire substraatbindingsplaats tot biochemische en functionele eigenschappen van glycoside hydrolase familie 11 xylanasen,,,
1507711N,,,,,,,,"Favoreel, Herman",,UGent,,EUR,20000,,,1/1/11,31/12/2011,,,,Interactie van alfaherpesvirus glycoproteïnen met natural killer cellen en dendritische cellen,Interactie van alfaherpesvirus glycoproteïnen met natural killer cellen en dendritische cellen,,,
1525811N,,,,,,,,"Foubert, Anneleen",,K.U.Leuven,,EUR,17454,,,1/1/11,31/12/2011,,,,Micro-NMR/MRI als nieuwe tool in het begrijpen van het dynamisch petrofysisch gedrag in carbonaten,Micro-NMR/MRI als nieuwe tool in het begrijpen van het dynamisch petrofysisch gedrag in carbonaten,,,
1510711N,,,,,,,,"Gheorghiu, Elena",,K.U.Leuven,,EUR,13500,,,1/1/11,31/12/2011,,,,Interactie tussen luminantie- en kleurcontrast informatie in textuur-vormverwerking,Interactie tussen luminantie- en kleurcontrast informatie in textuur-vormverwerking,,,
1507611N,,,,,,,,"Gijselinck, Ilse",,UA,,EUR,31500,,,1/1/11,31/12/2011,,,,Identificatie van een nieuw causaal gen voor frontotemporale kwab degeneratie en amyotrofe laterale sclerose met behulp van volledige genoom sequencing,Identificatie van een nieuw causaal gen voor frontotemporale kwab degeneratie en amyotrofe laterale sclerose met behulp van volledige genoom sequencing,,,
1527711N,,,,,,,,"Heylen, Kim",,UGent,,EUR,15000,,,1/1/11,31/12/2011,,,,Zoektocht naar nieuwe denitrificatiegenen in Gram-postieve bacteriën door volledige genoomsequenering,Zoektocht naar nieuwe denitrificatiegenen in Gram-postieve bacteriën door volledige genoomsequenering,,,
1515411N,,,,,,,,"Ivarsson, Ylva",,K.U.Leuven,,EUR,20000,,,1/1/11,31/12/2011,,,,PDZ-eiwitten op het kruispunt van lipide en peptide signaaltransductie,PDZ-eiwitten op het kruispunt van lipide en peptide signaaltransductie,,,
1502511N,,,,,,,,"Kadankova, Tetyana",,VUB,,EUR,15000,,,1/1/11,31/12/2011,,,,Oscillerende processen met toepassingen in wachtlijntheorie. Toepassingen van Lévy processen in financiële wiskunde en het modelleren van krediet risico's.,Oscillerende processen met toepassingen in wachtlijntheorie. Toepassingen van Lévy processen in financiële wiskunde en het modelleren van krediet risico's.,,,
1522911N,,,,,,,,"Kauskot, Alexandre",,K.U.Leuven,,EUR,26000,,,1/1/11,31/12/2011,,,,Rol van PEAR1 in bloedplaatjesvorming en functie.,Rol van PEAR1 in bloedplaatjesvorming en functie.,,,
1510211N,,,,,,,,"Krishtal, Alisa",,UA,,EUR,16000,,,1/1/11,31/12/2011,,,,Ontwikkelen van een methodologie voor het beschrijven van dispersie interacties op DFT niveau,Ontwikkelen van een methodologie voor het beschrijven van dispersie interacties op DFT niveau,,,
1508711N,,,,,,,,"Labro, Alain",,UA,,EUR,20000,,,1/1/11,31/12/2011,,,,Onderzoek naar de werking van de electromechanische koppeling in spannigsgevoelgie K+ kanalen.,Onderzoek naar de werking van de electromechanische koppeling in spannigsgevoelgie K+ kanalen.,,,
1512211N,,,,,,,,"Lamkanfi, Mohamed",,UGent,,EUR,30000,,,1/1/11,31/12/2011,,,,Rol van NOD-like receptoren in cytokine en chemokine productie,Rol van NOD-like receptoren in cytokine en chemokine productie,,,
1511411N,,,,,,,,"Lavens, Delphine",,UGent,,EUR,16400,,,1/1/11,31/12/2011,,,,Zoektocht naar nieuwe en studie van gekende HIV restrictiefactoren,Zoektocht naar nieuwe en studie van gekende HIV restrictiefactoren,,,
1508111N,,,,,,,,"Leroy, Jo",,UA,,EUR,15102,,,1/1/11,31/12/2011,,,,"De gevolgen van verhoogde vrije vetzurenconcentraties in het folliculair micromilieu op de folliculogenese en op de metabole, genetische en epigenetische eigenschappen van de eicel en het preimplantatie embryo.","De gevolgen van verhoogde vrije vetzurenconcentraties in het folliculair micromilieu op de folliculogenese en op de metabole, genetische en epigenetische eigenschappen van de eicel en het preimplantatie embryo.",,,
1518011N,,,,,,,,"Madder, Annemieke",,UGent,,EUR,19081,,,1/1/11,31/12/2011,,,,Microgolf geassisteerde synthese van dipodale peptidosteroiden als artificiële transcriptiefactoren met verhoogde biobeschikbaarheid,Microgolf geassisteerde synthese van dipodale peptidosteroiden als artificiële transcriptiefactoren met verhoogde biobeschikbaarheid,,,
1515911N,,,,,,,,"Matthijssens, Filip",,UGent,,EUR,31370,,,1/1/11,31/12/2011,,,,Verouderingsonderzoek in de nematode C. elegans aan de hand van genetisch gecodeerde sensoren en foto-activeerbare fluorescente eiwitten,Verouderingsonderzoek in de nematode C. elegans aan de hand van genetisch gecodeerde sensoren en foto-activeerbare fluorescente eiwitten,,,
1505611N,,,,,,,,"Mazzone, Massimiliano",,K.U.Leuven,,EUR,10000,,,1/1/11,31/12/2011,,,,Ontrafelen van het moleculaire netwerk rondom de zuurstof sensor proteïnes,Ontrafelen van het moleculaire netwerk rondom de zuurstof sensor proteïnes,,,
1528811N,,,,,,,,"Menu, Eline",,VUB,,EUR,25000,,,1/1/11,31/12/2011,,,,Preklinische evaluatie van NKT cellen in Multipel Myeloom,Preklinische evaluatie van NKT cellen in Multipel Myeloom,,,
1505811N,,,,,,,,"Muyllaert, David",,UGent,,EUR,31500,,,1/1/11,31/12/2011,,,,Karakterisering van de in vivo rol van de MALT1 protease activiteit bij inflammatie en immuniteit,Karakterisering van de in vivo rol van de MALT1 protease activiteit bij inflammatie en immuniteit,,,
1515211N,,,,,,,,"Peremans, Herbert",,UA,,EUR,10000,,,1/1/11,31/12/2011,,,,Een numerieke evaluatie van het verband tussen de aerodynamica en de akoestiek van vleermuis morfologie,Een numerieke evaluatie van het verband tussen de aerodynamica en de akoestiek van vleermuis morfologie,,,
1513911N,,,,,,,,"Poirier, Colline",,UA,,EUR,40000,,,1/1/11,31/12/2011,,,,Temporele analyse van het auditieve systeem van makaak en zangvogel gebruik makend van fMRI.,Temporele analyse van het auditieve systeem van makaak en zangvogel gebruik makend van fMRI.,,,
1502011N,,,,,,,,"Poisbleau, Maud",,UA,,EUR,20000,,,1/1/11,31/12/2011,,,,Maternale investering in dooier hormonen en carotenoïden: bronnen van variatie en effecten op de nakomelingen bij in het wild levende rotspinguins,Maternale investering in dooier hormonen en carotenoïden: bronnen van variatie en effecten op de nakomelingen bij in het wild levende rotspinguins,,,
1518511N,,,,,,,,"Roeffaers, Maarten",,K.U.Leuven,,EUR,20000,,,1/1/11,31/12/2011,,,,Opstellen van 3D-activiteitsprofielen voor microschaal gestructureerde katalysatoren en microreactoren met behulp van twee-foton fluorescentiemicroscopie,Opstellen van 3D-activiteitsprofielen voor microschaal gestructureerde katalysatoren en microreactoren met behulp van twee-foton fluorescentiemicroscopie,,,
1521011N,,,,,,,,"Rondou, Pieter",,UGent,,EUR,10000,,,1/1/11,31/12/2011,,,,Ontrafelen van de rol van PHF6 in normale T-cel ontwikkeling en T-cel acute leukemie,Ontrafelen van de rol van PHF6 in normale T-cel ontwikkeling en T-cel acute leukemie,,,
1501411N,,,,,,,,"Schrijvers, Dorien",,UA,,EUR,16400,,,1/1/11,31/12/2011,,,,De rol van autofagie in de destabilizatie en progressie van atherosclerotische plaques.,De rol van autofagie in de destabilizatie en progressie van atherosclerotische plaques.,,,
1524411N,,,,,,,,"Segura Vitutia, Immaculada",,K.U.Leuven,,EUR,39765,,,1/1/11,31/12/2011,,,,Rol van zuurstofsensoren tijdens de corticale ontwikkeling,Rol van zuurstofsensoren tijdens de corticale ontwikkeling,,,
1503111N,,,,,,,,"Sioen, Isabelle",,UGent,,EUR,15000,,,1/1/11,31/12/2011,,,,Analyse van de vitamine D status van Vlaamse kinderen,Analyse van de vitamine D status van Vlaamse kinderen,,,
1524211N,,,,,,,,"Teughels, Wim",,K.U.Leuven,,EUR,40000,,,1/1/11,31/12/2011,,,,De biologische controle van orale biofilms met Bdellovibrio bacteriovorus,De biologische controle van orale biofilms met Bdellovibrio bacteriovorus,,,
1506811N,,,,,,,,"Valev, Ventsislav",,K.U.Leuven,,EUR,25620,,,1/1/11,31/12/2011,,,,Studie van chirale metamaterialen met niet-lineaire optische technieken,Studie van chirale metamaterialen met niet-lineaire optische technieken,,,
1511811N,,,,,,,,"van der Zee, Julie",,UA,,EUR,31500,,,1/1/11,31/12/2011,,,,Onderzoek van TMEM106B als eerste risicofactor voor FTLD in een Vlaams-Belgische populatie van klinisch gediagnosticeerde patiënten,Onderzoek van TMEM106B als eerste risicofactor voor FTLD in een Vlaams-Belgische populatie van klinisch gediagnosticeerde patiënten,,,
1521411N,,,,,,,,"Van Ginderachter, Jo",,VUB,,EUR,25000,,,1/1/11,31/12/2011,,,,Ontrafeling van de signalen in de tumorale micro-omgeving verantwoordelijk voor de moleculaire en functionele heterogeniteit van tumor-geassocieerde macrofagen.,Ontrafeling van de signalen in de tumorale micro-omgeving verantwoordelijk voor de moleculaire en functionele heterogeniteit van tumor-geassocieerde macrofagen.,,,
1523611N,,,,,,,,"Van Laethem, Kristel",,K.U.Leuven,,EUR,35900,,,1/1/11,31/12/2011,,,,In kaart brengen van klinisch relevante resistentie tegen coreceptor antagonisten bij HIV-1 non-B subtypes,In kaart brengen van klinisch relevante resistentie tegen coreceptor antagonisten bij HIV-1 non-B subtypes,,,
1500311N,,,,,,,,"Van Moer, Wendy",,VUB,,EUR,14507,,,1/1/11,31/12/2011,,,,Meettechnieken voor het bepalen van het niet-lineair gedrag van microwave systemen: een vergelijkende studie.,Meettechnieken voor het bepalen van het niet-lineair gedrag van microwave systemen: een vergelijkende studie.,,,
1514911N,,,,,,,,"Van Oudenhove, Lukas",,K.U.Leuven,,EUR,30000,,,1/1/11,31/12/2011,,,,"Het autonoom zenuwstelsel als een mediërend mechanisme tussen psychobiologische processen in het centraal zenuwstelsel, pijngevoeligheid en symptomen in functionele pijnsyndromen.","Het autonoom zenuwstelsel als een mediërend mechanisme tussen psychobiologische processen in het centraal zenuwstelsel, pijngevoeligheid en symptomen in functionele pijnsyndromen.",,,
1507811N,,,,,,,,"Van Valckenborgh, Els",,VUB,,EUR,15000,,,1/1/11,31/12/2011,,,,Het belang van aldehyde dehydrogenase-positieve cellen in multipel myeloom ontwikkeling.,Het belang van aldehyde dehydrogenase-positieve cellen in multipel myeloom ontwikkeling.,,,
1514511N,,,,,,,,"Van Zele, Thibaut",,UGent,,EUR,20000,,,1/1/11,31/12/2011,,,,Role van inflammatie en epitheliale mesenchymale transfer bij wondgenezing ter hoogte van de bovenste luchtwegen.,Role van inflammatie en epitheliale mesenchymale transfer bij wondgenezing ter hoogte van de bovenste luchtwegen.,,,
1505211N,,,,,,,,"Vandamme, Katleen",,K.U.Leuven,,EUR,40000,,,1/1/11,31/12/2011,,,,Proteomische studie van de mechanotransductie in mesenchymale stamcellen. Toepassing op implantaat osseointegratie.,Proteomische studie van de mechanotransductie in mesenchymale stamcellen. Toepassing op implantaat osseointegratie.,,,
1516311N,,,,,,,,"Vandepitte, Katrien",,K.U.Leuven,,EUR,20000,,,1/1/11,31/12/2011,,,,Een ecogenomische studie naar adaptatie in de verspreidende exotische plantensoort Sysimbrium austriacum subsp. chrysanthum,Een ecogenomische studie naar adaptatie in de verspreidende exotische plantensoort Sysimbrium austriacum subsp. chrysanthum,,,
1512011N,,,,,,,,"Verbinnen, Bert",,K.U.Leuven,,EUR,20000,,,1/1/11,31/12/2011,,,,"De rol van follicular helper T cellen, B cel subsets en CD8 T cellen in de humane antilichamen respons tegen thymus dependente en thymus independente antigenen van Streptococcus pneumoniae","De rol van follicular helper T cellen, B cel subsets en CD8 T cellen in de humane antilichamen respons tegen thymus dependente en thymus independente antigenen van Streptococcus pneumoniae",,,
1521111N,,,,,,,,"Vermaelen, Karim",,UGent,,EUR,15000,,,1/1/11,31/12/2011,,,,Oppuntstelling van een autoloog tumor-immuunsysteem xenograft als testplatform voor immunotherapeutische interventie bij niet-kleincellig longcarcinoom,Oppuntstelling van een autoloog tumor-immuunsysteem xenograft als testplatform voor immunotherapeutische interventie bij niet-kleincellig longcarcinoom,,,
1500711N,,,,,,,,"Vermeesch, Griet",,VUB ,,EUR,7500,,,1/1/11,31/12/2011,,,,Het ontstaansproces van stedelijke wetgeving: de impact van middengroepen. Antwerpen in de achttiende eeuw.,Het ontstaansproces van stedelijke wetgeving: de impact van middengroepen. Antwerpen in de achttiende eeuw.,,,
1500111N,,,,,,,,"Vinken, Mathieu",,VUB ,,EUR,16400,,,1/1/11,31/12/2011,,,,De rol van connexine32 en connexine43 in de controle van hepatocellulaire homeostase: ontwikkeling van een lange-termijn primair hepatocytencultuursysteem voor farmaco-toxicologische studies.,De rol van connexine32 en connexine43 in de controle van hepatocellulaire homeostase: ontwikkeling van een lange-termijn primair hepatocytencultuursysteem voor farmaco-toxicologische studies.,,,
1509111N,,,,,,,,"Vissenberg, Kris",,UA,,EUR,31370,,,1/1/11,31/12/2011,,,,Regulatie van celelongatie tijdens de ontwikkeling van Arabidopsis thaliana,Regulatie van celelongatie tijdens de ontwikkeling van Arabidopsis thaliana,,,
1508911N,,,,,,,,"Volkov, Oleksandr",,VUB,,EUR,15000,,,1/1/11,31/12/2011,,,,Hoge resolutie NMR onderzoek naar eiwit dynamiek die ten grondslag ligt aan allostrie,Hoge resolutie NMR onderzoek naar eiwit dynamiek die ten grondslag ligt aan allostrie,,,
1526511N,,,,,,,,"Wenseleers, Wim",,UA,,EUR,24118,,,1/1/11,31/12/2011,,,,Ultra-brede golflengte-afhankelijke karakterisering van organische niet-lineair optische moleculen.,Ultra-brede golflengte-afhankelijke karakterisering van organische niet-lineair optische moleculen.,,,
1510911N,,,,,,,,"Wouters, Edwin",,UA,,EUR,12341,,,1/1/11,31/12/2011,,,,Hoe HIV/AIDS het leven ontwricht of een nieuw gezicht geeft: een kwalitatieve studie naar de impact van een antiretrovirale behandeling op het leven van HIV/AIDS-patiënten in Zuid-Afrika,Hoe HIV/AIDS het leven ontwricht of een nieuw gezicht geeft: een kwalitatieve studie naar de impact van een antiretrovirale behandeling op het leven van HIV/AIDS-patiënten in Zuid-Afrika,,,
1521313N,,,,,,,,"Alaerts, Kaat",,KU Leuven,,EUR,15000,,,1/1/13,31/12/2013,,,,De Superieure Temporale Sulcus in het ontwikkelende brein van mensen met Autisme: Onderzoek naar de maturatie van STS neurale verbindingen en de mogelijkheden van non-invasieve hersenstimulatie om STS connectiviteit te verbeteren,De Superieure Temporale Sulcus in het ontwikkelende brein van mensen met Autisme: Onderzoek naar de maturatie van STS neurale verbindingen en de mogelijkheden van non-invasieve hersenstimulatie om STS connectiviteit te verbeteren,,,
1503313N,,,,,,,,"Ariën, Kevin",,ITG,,EUR,38700,,,1/1/13,31/12/2013,,,,Een beter begrip van HIV transmissie door isolatie en karakterisatie van HIV uit semen,Een beter begrip van HIV transmissie door isolatie en karakterisatie van HIV uit semen,,,
1509313N,,,,,,,,"Bert, Wim",,UGent,,EUR,19000,,,1/1/13,31/12/2013,,,,Een ultramicrotoom maakt het onzichtbare zichtbaar: van subcellulaire signalisatie tot de evolutie van nematode spermatogenese,Een ultramicrotoom maakt het onzichtbare zichtbaar: van subcellulaire signalisatie tot de evolutie van nematode spermatogenese,,,
1524413N,,,,,,,,"Bertrand, Sebastien",,UGent,,EUR,25400,,,1/1/13,31/12/2013,,,,Het potentieel en de beperkingen van tefrostratigrafie: een kritische evaluatie aan de hand van een studie van de uitbarsting van het Puyehue Cordon de Caulle vulkanisch complex in juni 2011,Het potentieel en de beperkingen van tefrostratigrafie: een kritische evaluatie aan de hand van een studie van de uitbarsting van het Puyehue Cordon de Caulle vulkanisch complex in juni 2011,,,
1518213N,,,,,,,,"Bervoets, Lieven",,UA,,EUR,21131,,,1/1/13,31/12/2013,,,,"Het effect van klimaat op de verspreiding in het milieu en de trofische transfer van POPs en Hg. Een vergelijking in accumulatie tussen organismen van eenzelfde trofisch niveau in een gematigde, subtropische en tropische regio.","Het effect van klimaat op de verspreiding in het milieu en de trofische transfer van POPs en Hg. Een vergelijking in accumulatie tussen organismen van eenzelfde trofisch niveau in een gematigde, subtropische en tropische regio.",,,
1515513N,,,,,,,,"Bettens, Karolien",,UA,,EUR,39987,,,1/1/13,31/12/2013,,,,Functioneel genomisch onderzoek naar het CLU gen als risico factor voor de ziekte van Alzheimer,Functioneel genomisch onderzoek naar het CLU gen als risico factor voor de ziekte van Alzheimer,,,
1519413N,,,,,,,,"Boesmans, Werend",,KU Leuven,,EUR,26150,,,1/1/13,31/12/2013,,,,Optogenetische dissectie van neuronale netwerken in het enterisch zenuwstelsel,Optogenetische dissectie van neuronale netwerken in het enterisch zenuwstelsel,,,
1511813N,,,,,,,,"Bomfim Ferreira, Gabriela",,KU Leuven,,EUR,39750,,,1/1/13,31/12/2013,,,,Vitamine D als immunomodulator in de behandeling van type 1 diabetes,Vitamine D als immunomodulator in de behandeling van type 1 diabetes,,,
1506013N,,,,,,,,"Bronckaers, Annelies",,UHasselt,,EUR,39650,,,1/1/13,31/12/2013,,,,Tandstamcellen en angiogenese: nieuwe strategieën voor tandpulpa regeneratie,Tandstamcellen en angiogenese: nieuwe strategieën voor tandpulpa regeneratie,,,
1514813N,,,,,,,,"Brouwers, Joachim",,KU Leuven,,EUR,25500,,,1/1/13,31/12/2013,,,,Implementatie van cruciale intraluminale processen in de simulatie van intestinale absorptie,Implementatie van cruciale intraluminale processen in de simulatie van intestinale absorptie,,,
1514213N,,,,,,,,"Bruning, Ulrike",,KU Leuven,,EUR,26474,,,1/1/13,31/12/2013,,,,Verkenning van nieuwe microrna gebaseerde anti-kanker strategieën via manipulatie van endothelial cuvet metabolisatie,Verkenning van nieuwe microrna gebaseerde anti-kanker strategieën via manipulatie van endothelial cuvet metabolisatie,,,
1513513N,,,,,,,,"Cambré, Sofie",,UA,,EUR,40000,,,1/1/13,31/12/2013,,,,Beeldvorming en gevorderde spectroscopie van individuele koolstofnanobuizen met behulp van IR fluorescentiemicroscopie,Beeldvorming en gevorderde spectroscopie van individuele koolstofnanobuizen met behulp van IR fluorescentiemicroscopie,,,
1523913N,,,,,,,,"Campo, Jochen",,UA,,EUR,7000,,,1/1/13,31/12/2013,,,,Statische en Dynamische Studie van Grote Tweede-Orde Optische Niet-Lineariteit Geïnduceerd door Spontane Symmetriebreking,Statische en Dynamische Studie van Grote Tweede-Orde Optische Niet-Lineariteit Geïnduceerd door Spontane Symmetriebreking,,,
1516413N,,,,,,,,"Ceulemans, Reinhart",,KU Leuven,,EUR,10599,,,1/1/13,31/12/2013,,,,De Tyrnavos catena en een nieuwe kenschetsing van de catena tradities op Prediker,De Tyrnavos catena en een nieuwe kenschetsing van de catena tradities op Prediker,,,
1517213N,,,,,,,,"Chai, Yoke Chin",,KU Leuven,,EUR,18400,,,1/1/13,31/12/2013,,,,De stap naar het engineeren van kant-en-klare Bot Vormende Eenheden voor effectieve en voorspellende,De stap naar het engineeren van kant-en-klare Bot Vormende Eenheden voor effectieve en voorspellende,,,
1508213N,,,,,,,,"Claes, Filip",,KU Leuven,,EUR,38810,,,1/1/13,31/12/2013,,,,Verbeterde analyse van microRNA-gemedieerde regulatie van signaaltransductie in lymfatische endotheelcellen.,Verbeterde analyse van microRNA-gemedieerde regulatie van signaaltransductie in lymfatische endotheelcellen.,,,
1501213N,,,,,,,,"Coppens, Marc",,KU Leuven,,EUR,7912,,,1/1/13,31/12/2013,,,,Lineaire systemen op krommen en grafen,Lineaire systemen op krommen en grafen,,,
1520913N,,,,,,,,"Coppieters, Frauke",,UGent,,EUR,40000,,,1/1/13,31/12/2013,,,,Identificatie van nieuwe ziektegenen en modifier allelen voor complexe retinale dystrofieën en ciliopathieën,Identificatie van nieuwe ziektegenen en modifier allelen voor complexe retinale dystrofieën en ciliopathieën,,,
1513613N,,,,,,,,"De Geyter, Nathalie",,UGent,,EUR,33000,,,1/1/13,31/12/2013,,,,Depositie van plasma-gepolymerizeerde dunne lagen bij medium druk,Depositie van plasma-gepolymerizeerde dunne lagen bij medium druk,,,
1505913N,,,,,,,,"De Keersmaecker, Kim",,KU Leuven,,EUR,40000,,,1/1/13,31/12/2013,,,,Gerichte hersequenering in T-cel acute lymphoblastische leukemie.,Gerichte hersequenering in T-cel acute lymphoblastische leukemie.,,,
1516313N,,,,,,,,"De Preter, Katleen",,UGent,,EUR,26474,,,1/1/13,31/12/2013,,,,Reconstructie van m(i)RNA regulatorische netwerken betrokken in invasie en metastase in neuroblastoom,Reconstructie van m(i)RNA regulatorische netwerken betrokken in invasie en metastase in neuroblastoom,,,
1517313N,,,,,,,,"De Trez, Carl",,VUB,,EUR,40000,,,1/1/13,31/12/2013,,,,Moleculaire en cellulaire karakterisering van de mechanismen betrokken bij intestinale B cel uitputting na Trypanosoma brucei infectie en het effect ervan op host overleving,Moleculaire en cellulaire karakterisering van de mechanismen betrokken bij intestinale B cel uitputting na Trypanosoma brucei infectie en het effect ervan op host overleving,,,
1519213N,,,,,,,,"De Wever, Olivier",,UGent,,EUR,26474,,,1/1/13,31/12/2013,,,,Resistentie aan doelgerichte EGFR-therapie in colorectale tumoren: biologische significantie van stromaal neureguline-1,Resistentie aan doelgerichte EGFR-therapie in colorectale tumoren: biologische significantie van stromaal neureguline-1,,,
1501413N,,,,,,,,"Deborggraeve, Stijn",,ITG,,EUR,40000,,,1/1/13,31/12/2013,,,,Dichten van de kloof tussen slaapziektepatiënten en “omics” studies van de parasiet.,Dichten van de kloof tussen slaapziektepatiënten en “omics” studies van de parasiet.,,,
1522013N,,,,,,,,"Dresselaers, Tom",,KU Leuven,,EUR,15000,,,1/1/13,31/12/2013,,,,Neurovasculaire defecten geïnduceerd door dieet en hun relatie met aanvang en ontwikkeling van neurodegeneratie: een in vivo evaluatie van de neurovasculaire response capaciteit met histologische validatie,Neurovasculaire defecten geïnduceerd door dieet en hun relatie met aanvang en ontwikkeling van neurodegeneratie: een in vivo evaluatie van de neurovasculaire response capaciteit met histologische validatie,,,
1523113N,,,,,,,,"Dullaers, Melissa",,Ugent,,EUR,36000,,,1/1/13,31/12/2013,,,,Onderzoek naar de rol van huisstofmijt-specifieke B cellen in allergische luchtweginfecties,Onderzoek naar de rol van huisstofmijt-specifieke B cellen in allergische luchtweginfecties,,,
1520813N,,,,,,,,"Engelborghs, Sebastiaan",,UA,,EUR,15000,,,1/1/13,31/12/2013,,,,Biochemische markers voor een verbeterd diagnostisch onderscheid tussen de ziekte van Alzheimer en dementie met Lewy lichaampjes,Biochemische markers voor een verbeterd diagnostisch onderscheid tussen de ziekte van Alzheimer en dementie met Lewy lichaampjes,,,
1519713N,,,,,,,,"Erhart, Annette",,ITG,,EUR,38900,,,1/1/13,31/12/2013,,,,Het modelleren van de risico P.vivax infecties door middel van microsatellites genotypeering en Circumsporozoite protein (CSP)ELISA.,Het modelleren van de risico P.vivax infecties door middel van microsatellites genotypeering en Circumsporozoite protein (CSP)ELISA.,,,
1524113N,,,,,,,,"España Palomares, Samuel",,UGent,,EUR,40000,,,1/1/13,31/12/2013,,,,Monolithische Scintillatie-Detectoren voor Simultane Time-of-Flight Positron Emissie Tomografie en Magnetische Resonantie Beeldvorming,Monolithische Scintillatie-Detectoren voor Simultane Time-of-Flight Positron Emissie Tomografie en Magnetische Resonantie Beeldvorming,,,
1505113N,,,,,,,,"Fron, Eduard",,KU Leuven,,EUR,40000,,,1/1/13,31/12/2013,,,,Ontwikkeling van een spectroscopisch systeem voor het onderzoek van de aanwezigheid van controversiele langlevende aangeslagen toestanden die betrokken zijn in de dynamica van fotoconverteerbare fluorescerende proteinen en varianten,Ontwikkeling van een spectroscopisch systeem voor het onderzoek van de aanwezigheid van controversiele langlevende aangeslagen toestanden die betrokken zijn in de dynamica van fotoconverteerbare fluorescerende proteinen en varianten,,,
1501813N,,,,,,,,"Garcia Pino, Abel",,VUB,,EUR,38740,,,1/1/13,31/12/2013,,,,Snelle reacties en bindingsfenomenen in biomoleculaire netwerken,Snelle reacties en bindingsfenomenen in biomoleculaire netwerken,,,
1522313N,,,,,,,,"Gerlo, Sarah",,UGent,,EUR,15000,,,1/1/13,31/12/2013,,,,Onderzoek naar de mediatoren van centrale leptine sensitisatie na acute inspanning.,Onderzoek naar de mediatoren van centrale leptine sensitisatie na acute inspanning.,,,
1503813N,,,,,,,,"Haerens, Leen",,UGent,,EUR,33662,,,1/1/13,31/12/2013,,,,De leerkracht Lichamelijke Opvoeding als motivator voor een actieve levensstijl?! Een cross-culturele studie.,De leerkracht Lichamelijke Opvoeding als motivator voor een actieve levensstijl?! Een cross-culturele studie.,,,
1519813N,,,,,,,,"Hendriks, Jerome",,UHasselt,,EUR,34000,,,1/1/13,31/12/2013,,,,Lever-X-receptoren als belangrijke regulatoren van macrofaagactiviteit in multiple sclerose.,Lever-X-receptoren als belangrijke regulatoren van macrofaagactiviteit in multiple sclerose.,,,
1517913N,,,,,,,,"Hughes, Nelika",,UA,,EUR,24000,,,1/1/13,31/12/2013,,,,Complexe patronen van gastheer-pathogen interactie: de rol van gedrag in de verspreiding van infecties doorheen een gestructureerde gastheerpopulatie,Complexe patronen van gastheer-pathogen interactie: de rol van gedrag in de verspreiding van infecties doorheen een gestructureerde gastheerpopulatie,,,
1516913N,,,,,,,,"Huyse, Tine",,KU Leuven,,EUR,20000,,,1/1/13,31/12/2013,,,,Parasitaire wormen in het post-genomisch tijdperk,Parasitaire wormen in het post-genomisch tijdperk,,,
1504813N,,,,,,,,"Kersse, Kristof",,UGent,,EUR,27000,,,1/1/13,31/12/2013,,,,Ontwikkeling van een FRET-biosensor die de kinase activiteit van RIP1 en RIP3 rapporteert zodat tijdspunten en cellulaire compartimenten kunnen bepaald worden om ongekende substraten van RIP1 en RIP3 te identificeren tijdens necroptosis,Ontwikkeling van een FRET-biosensor die de kinase activiteit van RIP1 en RIP3 rapporteert zodat tijdspunten en cellulaire compartimenten kunnen bepaald worden om ongekende substraten van RIP1 en RIP3 te identificeren tijdens necroptosis,,,
